qualification_id,call_id,lead_id,product_type,coverage_type,date_of_birth,zip_code,current_coverage_status,household_size,annual_income,aca_eligible,aca_subsidy_eligible,transfer_completed,transfer_agent_id,created_at
f1347fa9-621c-41f1-a929-82d7141be5ba,faa3fb06-a42a-429c-9b5e-d539ed517546,2b5435e5-0ab1-47be-af96-dc9cd99193dd,life,None,1998-06-03,34233,None,6,234231,False,False,False,,2026-01-30T04:28:31.520325
8741b512-45f0-4edd-a81e-ff58ecbd15db,4e6033a7-50cc-489b-8b94-d13bc35e37b2,87b8373e-0657-4853-8996-eced864edb02,health,None,1980-10-17,54175,None,3,192027,False,False,False,,2026-01-24T12:33:21.520325
82570477-3939-4e75-8dad-e572792b11e6,2c3c6a8e-84e0-4fce-af29-741056bd4614,eaf38297-11ce-45b6-9360-10542f9f686f,health,None,1967-09-06,14897,None,1,51316,True,False,False,,2026-06-23T00:31:13.520325
f5de7d41-6332-4b7e-b759-b918a0c2245c,fc78d947-c2cc-4804-a379-4e1db175d076,e959179f-0ab4-4608-9f75-05f7d601aca7,home,Renters,1959-03-03,84678,Renters,6,53555,True,True,False,,2026-05-11T18:55:17.520325
d893bc8f-8104-482f-8eb9-b51cc0dc61fa,e38bfc13-60c4-4f04-82dd-2c417d74d291,2b6b6546-d678-421c-aa41-cf98798266a6,health,Medicare Supplement,1998-09-06,42763,Medicare Supplement,2,194200,False,False,False,,2026-06-02T16:24:22.520325
77c13f2b-38a5-47ce-8a86-fe3df61e1302,3709d8fe-9881-49ef-b2f6-65038653e2a2,d33a6b22-2f3d-4d55-b525-0c7f91cda749,home,Condo,1999-06-22,11602,Condo,6,29130,True,True,False,,2026-03-14T03:32:18.520325
e8d6ff87-daae-4bed-825a-7d69659a158a,9574cf55-63c0-48d7-876d-d19c96cfb21b,2891bbc0-f451-4fa4-a059-99185fac8f4e,auto,Full Coverage,2001-09-08,20332,Full Coverage,5,68214,True,True,True,ac412db4-3110-46a2-baee-639bc02e6acb,2026-02-16T12:49:25.520325
a72c58a4-2131-443d-9142-c0b261a6f860,efe8f3fb-9e10-4c66-9522-29380dc232e0,ec2bf557-cd0e-435c-96c7-c99ed8a25a7a,auto,Comprehensive,2001-08-21,96898,Comprehensive,1,25819,True,True,False,,2026-04-04T15:13:38.520325
7c109acc-5267-49d6-986a-d1335fa637ad,864eb3b4-4ccf-40f1-aef8-7754dacde5af,76d2fc13-f70c-4f23-866f-bb31ff8a6da5,home,HO-3,2002-09-17,71589,HO-3,1,30533,True,True,True,925e9d81-7f51-43bb-bba9-a9658770181f,2026-06-04T02:56:48.520325
5408e5bb-dc60-40c8-8ce0-25f86c07c4ff,32294aaa-f7fd-4157-909d-13268d04894d,007c7d61-fff8-4fd4-89d4-f74be2517f97,health,None,1958-03-28,61850,None,5,34615,True,True,True,283e7eb4-1af3-4954-98a5-25201c2aeadd,2026-03-29T17:30:23.520325
6df17dc4-405f-46d6-ba8a-846a00734dad,fa92e0a9-77b5-470b-ac29-e175a3ee53f9,8834adc8-18a9-4a44-9011-29ff25869d29,home,HO-3,1959-08-03,26540,HO-3,1,34860,True,True,False,,2026-04-05T19:51:49.520325
578745d0-5ddc-4293-b3ec-1b81da63b551,80325a40-3812-46bc-ad0f-67008e537c41,f1e3b446-59c6-46f7-bda2-5ba894a32b76,life,Universal,2000-06-20,13883,Universal,5,181996,False,False,True,03711bc5-9094-416e-83bd-82e76be4a5c5,2026-06-22T16:56:11.520325
9c440f7c-e10d-49b4-abf7-df2928543196,86ba3f58-492a-4fd7-96e3-21901d3d7f1d,0ed1386c-e9d9-4866-80b3-b1e81bdfdeae,health,Medicaid,1960-10-17,27253,Medicaid,4,74826,True,True,False,,2026-06-19T20:01:45.520325
ad2fe93b-f68f-41f0-be56-f5fe8b0bd768,7305e8bb-f984-41b0-b98d-2bac36cff47c,16b883ad-d6d9-40dd-b2bc-feb5bc68b2f4,home,Renters,1978-10-23,69355,Renters,2,41234,True,True,True,e1d91940-b797-408a-9d2f-9f61f9da2a2a,2026-07-08T19:09:55.520325
4867907d-e266-4ebf-b351-c8c5c9ab8c55,c12f2197-097e-4e8e-9aca-a67b7c40b135,a617fb79-6b6d-445b-b94b-8bf5272caf82,health,Medicare Supplement,1984-07-25,28551,Medicare Supplement,5,28843,True,True,False,,2026-01-19T19:23:53.520325
2ceec9ac-a22b-4a90-8886-0410b25a5e05,588f10fb-f793-4de7-b091-23b7a778f4b4,007c7d61-fff8-4fd4-89d4-f74be2517f97,health,None,1958-03-28,61850,None,5,34615,True,True,False,,2026-06-26T09:31:35.520325
c8d33078-c594-4955-90a3-e02a71c13b53,31575179-e8e6-46a9-a513-f4eee4a53e5e,725cab23-9a4b-4471-9508-f2dcf9a1af42,auto,None,1993-05-26,14337,None,6,35924,True,True,False,,2026-07-07T01:38:09.520325
648e1c16-fc9d-48e5-ba44-dc3e64640a6b,2e02675e-fb4f-463d-bfb5-615027ccb0af,d33a6b22-2f3d-4d55-b525-0c7f91cda749,home,Condo,1999-06-22,11602,Condo,6,29130,True,True,False,,2026-07-03T23:09:34.520325
4fd98990-c48e-418d-9feb-c0bfc025ae2e,7d8557df-7eb0-4085-8005-efd5acdca5a1,e959179f-0ab4-4608-9f75-05f7d601aca7,home,Renters,1959-03-03,84678,Renters,6,53555,True,True,True,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,2026-06-05T03:05:51.520325
6d2e990f-d6d7-4c7b-b45e-a6948a0bd3c6,92848bbe-8b94-40b3-83e0-1d85f5a0b706,d868463b-a6e5-4c3b-916a-66418de601e9,life,Variable,1979-04-18,79946,Variable,3,109947,False,False,True,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,2026-02-14T09:00:47.520325
6504b552-92f0-41fe-ba75-68a39c6c2f9e,9381470a-3c68-4219-b605-d5a30a27b8c9,2ca78746-1664-4f20-a883-111bb60f4733,home,None,1994-10-18,67400,None,3,117198,False,False,False,,2026-02-27T12:34:13.520325
da6d8687-eabe-42a1-8962-bbd1a6ef1827,da32b1e5-fac7-47d1-b6ba-c88926c79323,8f07ad6a-d57c-47e6-b4bb-41ac19e9e3da,health,Medicare Supplement,1964-11-21,20969,Medicare Supplement,3,29777,True,True,False,,2026-04-22T08:35:50.520325
93afc43d-aa97-4e94-9230-0c2baf29e735,8ff6d64f-da57-491e-a1ef-c19006f6b4f8,005b260b-8ab6-4741-8bd8-632990655d67,life,Universal,1956-02-20,99780,Universal,2,83588,False,False,False,,2026-06-08T14:00:51.520325
a68dee12-be48-430a-9114-7cfafb68e4a2,f61353a7-3067-43fa-917a-16bbc2f13154,fc0b9516-2a2c-4d7c-a9a5-582672a31108,life,Term,1978-06-05,64187,Term,5,45473,True,True,False,,2026-05-01T14:31:12.520325
a540289c-ff29-4022-9a88-de7e0b4cffdd,8bfffa13-d72b-4bab-a975-1facf14a892c,8a09cf6e-1f57-4ffc-bedf-538fa8974a7d,home,HO-5,1960-04-16,22559,HO-5,6,45187,True,True,True,9b474cdd-8fec-45f8-a109-38e789aeb3c2,2026-02-03T22:32:42.520325
70ce346a-793e-4883-b5d3-34767e0af602,cc10b49c-9527-4c29-b5db-e8fb26990919,d159da94-f43c-414b-94e7-ff6d2155bad0,health,Medicare Supplement,1961-07-05,10369,Medicare Supplement,2,33690,True,True,False,,2026-05-06T20:31:07.520325
dc98f038-aece-477b-847d-5e6103b1e7d5,04287051-3982-46fc-83e0-89552a2ae69f,c91fc819-910d-4cba-8e8f-72dfe314a5b3,health,Medicare Supplement,1960-04-15,58409,Medicare Supplement,4,17569,True,True,False,,2026-02-24T06:07:59.520325
5d43e13c-97a4-40a2-aec9-14d956c2cd8e,a2fda9e6-7946-4f73-a346-eb782d4dc91f,76d2fc13-f70c-4f23-866f-bb31ff8a6da5,home,HO-3,2002-09-17,71589,HO-3,1,30533,True,True,True,8cde7cc5-0280-46f0-86c8-c30c475ed899,2026-05-12T07:41:30.520325
e2a3e1d8-9e95-43e7-a345-f1abf065eeb0,309439a0-a380-43c4-98e0-070cb4a39f76,568470c4-318d-4aa8-a928-64fdd9c7e6d8,auto,Full Coverage,1994-04-12,67250,Full Coverage,4,72547,True,True,False,,2026-01-20T01:49:16.520325
e67325ef-52b5-4a1b-8b1a-e436427a9a92,b4d45693-c63b-4658-bffa-51eb8656ed73,d7de904f-a998-4b1b-a8c5-c58869989aeb,home,HO-5,1995-01-08,56309,HO-5,1,42628,True,False,False,,2026-05-29T06:46:27.520325
5fc9c65b-f659-4b54-89e1-46c1e9ae1c1d,1451a7c4-f041-4c12-94a2-a04491c145e0,a738e4ec-8dd7-4af7-b8ff-3361599edf3e,auto,Collision,1970-06-15,34318,Collision,1,118158,False,False,True,504540af-1b71-46ce-9177-acb43476987a,2026-04-28T17:20:30.520325
b5321554-4b13-48f9-a8cc-cf24a0a9ab4c,3405e5f7-61d0-4a73-93df-015a5d82ced1,d85aee22-df05-40e3-aa58-a22b4e1f7148,auto,Liability Only,1963-12-22,50577,Liability Only,4,26613,True,True,False,,2026-05-27T04:02:53.520325
40a7dfc0-fb9b-4944-9d6e-1622c060cf4e,c942721b-82e2-46b9-bfcb-33ed198744a1,8f07ad6a-d57c-47e6-b4bb-41ac19e9e3da,health,Medicare Supplement,1964-11-21,20969,Medicare Supplement,3,29777,True,True,False,,2026-02-16T14:26:40.520325
355f682b-eb2a-41c1-a017-5654c716c9e0,ff706751-e007-4c3d-a936-9b6f364a55f3,9e20ccff-088e-4650-8b96-bf061f625e1a,life,None,1956-09-05,96430,None,4,48558,True,True,False,,2026-06-19T06:37:24.520325
3bde5416-1855-4914-9fce-ddcf63dd8b1e,a5c5da7c-e691-4db5-80c5-dddcbd67510c,3e5e1766-d0a8-4b3a-aed6-b294bc091b36,auto,Collision,1994-10-10,93288,Collision,3,156444,False,False,False,,2026-05-26T01:39:21.520325
54ce1bf1-4946-4ea5-84d6-d497835e242d,0a6b3c7e-ad05-45bc-9fe5-cce416d2e92d,17fa8078-e296-4a61-a5e3-27ac5dac1efc,home,HO-5,1983-03-04,83224,HO-5,2,37245,True,True,False,,2026-04-24T22:04:42.520325
03192899-9bf7-49b4-bc1c-d74d02f42754,15c05a0e-e2b3-4190-aabf-7ceaeaf74330,d33a6b22-2f3d-4d55-b525-0c7f91cda749,home,Condo,1999-06-22,11602,Condo,6,29130,True,True,False,,2026-06-01T10:29:44.520325
16c016e5-3c3a-43d4-9386-2d8f0769724c,fb1ff65e-a77c-475c-b6c0-0da050b2fd19,f99fb52b-961b-46d3-b646-1220112ff910,health,EPO,1968-09-26,86180,EPO,4,31980,True,True,False,,2026-06-29T22:48:15.520325
1666820a-eafc-49a1-a2dc-027b7d963b99,c65e482f-c299-4a35-b979-9c590c365453,9c73677e-a65a-404d-b5f0-0680e2c55b00,auto,Comprehensive,1977-10-24,73691,Comprehensive,1,64485,False,False,False,,2026-04-01T14:35:38.520325
a3719038-7c70-495c-a5a8-2bd2fb11869f,e16350b7-1427-49c2-822a-1c6ce0136f5a,5bdc2c2b-620d-4859-a850-9184eb91cdf0,home,HO-3,1970-03-13,61871,HO-3,5,146186,False,False,False,,2026-05-12T23:02:19.520325
062c440b-3629-4ce1-a576-4ff6287344c1,9473d83d-2b4d-48d0-b918-d1c0237793f1,eb5eca3c-4f2e-4a48-8c9e-0e6c44a3951b,home,Renters,1989-03-27,34881,Renters,3,224519,False,False,False,,2026-06-01T17:49:25.520325
b4a72812-a951-4f79-8765-1903515f8a4a,d8f52e5a-24a5-402e-92e4-ef5e0426d7c4,d8cb8cca-3fb9-4b69-a001-a7a534b4814e,auto,Comprehensive,1999-04-24,69178,Comprehensive,5,39562,True,True,True,22b8d62c-0d8c-4b57-85c2-2e3ffa0d6f6c,2026-05-21T20:35:08.520325
3be6f41d-b092-4c18-9c77-04de6af62394,0c4b96e5-3c88-4126-b70e-cef307df65cb,2194933c-b526-48bc-8008-fb97bb49e2b3,life,Variable,2000-09-04,61368,Variable,3,50323,True,True,False,,2026-06-18T11:24:39.520325
9046d2bf-6e61-4198-987a-8d3fb6c6b557,58bfbc62-df1f-4e2a-87d7-407b296a5df0,2194933c-b526-48bc-8008-fb97bb49e2b3,life,Variable,2000-09-04,61368,Variable,3,50323,True,True,True,28b4a321-fe50-474f-939d-9dce8608da64,2026-03-30T19:28:35.520325
5c562ec9-207d-446b-bedb-dc29e2fb8650,a9e7d997-1022-4d7e-a136-ab14fc59ad5f,2b6b6546-d678-421c-aa41-cf98798266a6,health,Medicare Supplement,1998-09-06,42763,Medicare Supplement,2,194200,False,False,False,,2026-02-23T02:11:49.520325
7f3968ed-119d-4fae-b6a1-4f7661eac05c,1ee836b4-6d74-4ae8-8325-35216fb05b06,2ca78746-1664-4f20-a883-111bb60f4733,home,None,1994-10-18,67400,None,3,117198,False,False,False,,2026-04-30T14:58:25.520325
f38ddd8c-6893-4572-978e-340b4e1951a2,4bea19e4-1b90-451f-b6bf-c02a083496d2,59708ea0-20ad-4665-b00b-67764112f35f,auto,Comprehensive,1980-02-14,17398,Comprehensive,3,465969,False,False,False,,2026-06-09T06:19:31.520325
c0a05df9-2707-4ea8-ac36-d11372d0e9f1,e4c4d193-a754-45d7-b90f-f32a3d540a12,8c12950d-0593-407d-bd4d-8686ce111f26,auto,Liability Only,1987-03-23,29750,Liability Only,4,100257,True,False,False,,2026-03-12T22:46:50.520325
4829daa7-0f15-4d09-b876-27ec24504da2,49d8a89a-893c-4459-af1a-5a6f797e07c6,afe5db6f-dd9f-49d6-81c4-d5690b1cb251,auto,Collision,1982-09-18,18880,Collision,4,29231,True,True,False,,2026-04-08T20:52:17.520325
b611a020-53dd-4fb0-ae62-96ca2ed19492,b850adbf-0226-4338-876c-c030725f2b4b,b3b52b29-2536-49da-8203-928f7ee32ca0,home,HO-3,1997-09-09,49467,HO-3,4,98467,True,False,False,,2026-05-26T22:11:42.520325
fd4ea3ed-cff6-4977-819d-b3e7fd6779f2,d394c8f7-9c23-4e3d-8a2f-b5d9ad80c0aa,bd8184fa-b52f-47c9-bb13-b94839366799,life,Universal,1970-10-14,61088,Universal,2,43135,True,True,True,a90d71eb-7396-405c-a5f2-4ff61bed6ebd,2026-06-16T09:33:07.520325
2f9bb248-e62e-4961-94d8-28853051e681,772f19bc-dcb9-42cc-bddb-81e14a1a9af9,f841be59-4805-4631-a7b5-84820eccad03,home,Condo,1963-03-22,64823,Condo,1,51400,True,False,False,,2026-01-26T08:43:11.520325
0ebbad4b-70e6-4092-bbd2-02e3b9e566e2,4597d498-dc19-4146-ab39-7fe9013cca6b,268cb832-b64e-4951-b386-d443de2e47eb,home,None,1980-02-02,98011,None,1,75689,False,False,False,,2026-04-15T04:14:51.520325
d5c9b92b-ab23-4a88-a596-76f862c5143b,e00540f2-79c9-4713-859b-86983bf120e3,b5f9fe16-f1e8-43e3-9491-db28f7f3f29b,home,None,1971-02-05,91481,None,2,103938,False,False,True,283e7eb4-1af3-4954-98a5-25201c2aeadd,2026-05-19T10:09:25.520325
e4628360-6d03-4068-90e4-5a529200e27d,8cdeb686-69d2-4df9-9fc8-937d44266f06,b7530d36-3ad2-4aac-87b0-6e57de89167f,life,Whole,1957-04-13,83307,Whole,5,21427,True,True,True,41b34a14-baeb-4d30-a615-65b794654f61,2026-06-26T04:44:19.520325
4ba2ae11-c7a5-4ce9-95ab-76ee9c77702f,47b7b7c3-9c7b-4fbe-8eb2-56e05f42a20c,479eec6c-729f-4342-aafe-4172a5007db0,health,Medicaid,1971-10-03,97650,Medicaid,2,79303,False,False,False,,2026-02-14T07:12:31.520325
afa50386-41b9-4b80-a82b-d3f08b03c4f7,90d54d23-7cf6-47f8-a339-28d1bddb35c7,756578f5-6053-458f-a405-a85d160853d1,health,HDHP,1994-10-14,99550,HDHP,6,30966,True,True,True,9ffa4d6b-21f1-42d5-ba80-c37afcf36808,2026-02-03T17:47:05.520325
ab5a133e-c9e2-40fc-b991-1404c3248fd5,9425b710-2824-4bd2-bd0b-b02bd7f267ae,ec2bf557-cd0e-435c-96c7-c99ed8a25a7a,auto,Comprehensive,2001-08-21,96898,Comprehensive,1,25819,True,True,False,,2026-03-04T20:59:59.520325
9e5bfd63-2b97-46d2-9cfe-2ec2c3a6ad32,99af5e82-a91d-43dd-a917-9603cf4d723b,1400b06c-a65a-4a99-94f7-0323d20106a5,health,None,1959-11-19,72391,None,3,81457,True,False,False,,2026-02-13T07:03:35.520325
e1d21f5d-6444-4684-8619-6765da2d1d38,32d2d2f0-6341-4210-b5ad-e86e805e1d18,cea217a4-949e-468b-82ec-e3b6c99fd472,life,Variable,1988-05-15,46226,Variable,6,213726,False,False,True,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,2026-04-04T13:04:23.520325
4c2e9a77-e80e-4032-ad62-38482b040f81,3c71e2d2-109b-4802-a0f7-df97cf303e48,509f6728-4ab4-4e23-8602-fd51d923122c,health,HMO,1993-07-15,13442,HMO,5,68370,True,True,True,8cde7cc5-0280-46f0-86c8-c30c475ed899,2026-04-21T01:48:20.520325
5a02a1fa-9a28-4afe-971c-9594ba9deabe,0a518aa2-b2bf-4d0a-80c3-01753d85d6ee,c91fc819-910d-4cba-8e8f-72dfe314a5b3,health,Medicare Supplement,1960-04-15,58409,Medicare Supplement,4,17569,True,True,False,,2026-03-05T13:51:39.520325
2be4448d-3cd2-4d8a-8731-c1733db826c1,448ceaa5-b1f5-4de3-a1ba-e8b1a2f2bb67,a3d16233-e0fb-4051-8df4-a7be4b094064,home,Renters,1993-05-01,44809,Renters,4,114664,True,False,True,dc3f2b18-ae07-4107-abe5-c873c437a8e0,2026-05-10T19:30:03.520325
9031ab91-311b-4153-91d9-c045c741ff95,c639a52e-562f-4c53-9d68-8c3b2a82b223,5008f17e-28e5-4775-8fbd-3b99d9cc20e0,health,Medicare Supplement,2002-10-05,33771,Medicare Supplement,2,65972,True,False,True,9d06ed20-1b6b-44d9-864f-f0ab9a45db54,2026-05-01T12:07:12.520325
329cb1d2-3a4f-4cba-a1f8-534a101fc62a,58d0d48f-9309-445d-bd51-b7f1889ecbef,3c752840-4bb8-4d94-9e37-321390f28046,home,None,1970-11-24,74369,None,1,33855,True,True,False,,2026-03-20T16:11:57.520325
526911ff-d732-4de7-bc41-5ae01152c9e0,1cf5e7d8-f22e-4050-b4b7-7b602a6bdb33,d159da94-f43c-414b-94e7-ff6d2155bad0,health,Medicare Supplement,1961-07-05,10369,Medicare Supplement,2,33690,True,True,False,,2026-07-14T05:05:04.520325
3d54a344-e955-4d14-b3d5-c4b9ff02285e,df0e2a8e-617b-4dea-8362-be19175c8b80,fc0b9516-2a2c-4d7c-a9a5-582672a31108,life,Term,1978-06-05,64187,Term,5,45473,True,True,False,,2026-02-07T16:29:17.520325
09d2c0de-c169-44f7-98db-c6a5c736a42a,abdd8fdd-9671-4b45-b97f-23d2bc8a52a5,fc0b9516-2a2c-4d7c-a9a5-582672a31108,life,Term,1978-06-05,64187,Term,5,45473,True,True,False,,2026-06-08T02:58:48.520325
46fbfd90-946e-4023-9de3-eac52a2dde0c,d39bdc74-103a-4e96-a3ae-738fe97e99b2,c99cfdb2-4ef2-4828-bf5c-6d4480b81910,home,Condo,1971-06-06,19173,Condo,4,57117,True,True,True,dc3f2b18-ae07-4107-abe5-c873c437a8e0,2026-05-15T05:05:27.520325
1a378bd0-16a6-4171-88a0-24dcba3e4812,6501ea95-14a4-42c7-b0f3-f1a656d3569a,35f9f87c-b2c9-49b2-88ad-eac814e61853,home,Condo,1972-05-21,62727,Condo,6,68612,True,True,False,,2026-04-16T20:57:18.520325
1d424ca2-83a9-4752-985d-ea5cb181483e,b3337630-bc0a-4f21-b332-29393e27d7e6,69b8a144-3b5f-43ca-8bc6-ca9c517b0156,health,None,1974-09-03,64199,None,5,50543,True,True,True,7734ed34-1d73-4b59-8c9b-43ae35026f9d,2026-05-03T04:40:58.520325
010cf6fc-b24b-437d-b301-4fb94c6038f4,6b1bebb3-ba9a-4901-9c4e-460eda2012e2,2194933c-b526-48bc-8008-fb97bb49e2b3,life,Variable,2000-09-04,61368,Variable,3,50323,True,True,False,,2026-05-25T02:40:39.520325
15508bbb-84f8-4169-b093-e94fa1f558e7,aa5ef1dd-a9ae-4d36-9cf7-9ff8be0eff77,5bdc2c2b-620d-4859-a850-9184eb91cdf0,home,HO-3,1970-03-13,61871,HO-3,5,146186,False,False,True,03711bc5-9094-416e-83bd-82e76be4a5c5,2026-03-21T07:36:40.520325
b6c11512-f1e4-4fe8-89c6-def83ba3fb97,d87485e7-f4c5-48e8-b9f4-08930b6b7cfa,2891bbc0-f451-4fa4-a059-99185fac8f4e,auto,Full Coverage,2001-09-08,20332,Full Coverage,5,68214,True,True,False,,2026-06-26T05:06:14.520325
9ac3679b-8df4-47ea-b523-56cd7686821c,aeb652f9-8a91-4cfd-b895-5503e610d704,b266f54f-2009-48a8-8e59-e1915f44b963,home,HO-3,1990-02-22,74970,HO-3,1,25577,True,True,False,,2026-02-08T05:32:35.520325
8c1ea1e4-ee91-43d2-b290-ed403a3816be,96ee169f-a01b-4260-a1ea-4073c7e6143c,f867dd41-f486-4545-9bf9-29aa2492d1c3,home,Condo,1968-07-23,12733,Condo,6,58774,True,True,False,,2026-04-11T14:54:54.520325
aec35736-5d30-410e-bd30-2200f6e4119e,fc80102d-5868-4d2a-9574-42c23f2cc949,76d2fc13-f70c-4f23-866f-bb31ff8a6da5,home,HO-3,2002-09-17,71589,HO-3,1,30533,True,True,False,,2026-04-13T22:51:57.520325
c4d45810-2454-470a-8db0-ce013f0f3154,f0861f8d-0eba-4309-8171-f1ee073b36a8,c44129fa-acd9-4362-8b5d-ea6687efa2d8,home,HO-3,1990-04-15,14222,HO-3,3,36176,True,True,False,,2026-07-13T03:42:40.520325
d963e3c9-a3ce-4187-9714-b645eb0ba737,3ddb1444-bbbf-407d-90ed-4afa00535aa6,a8635f6e-ba65-46ba-a598-049b575d2e92,home,Renters,1995-03-16,71628,Renters,6,23641,True,True,False,,2026-04-26T22:46:51.520325
7e470739-7518-4ee5-b48a-537a95c37581,342cddcf-00ff-4785-8cfc-71274df7376b,4214b48b-d33e-4884-9615-5c79d2d83d2f,auto,Liability Only,1995-02-07,88432,Liability Only,5,96065,True,False,False,,2026-04-11T12:32:23.520325
a6319e69-8c26-4efb-b17b-64fded8da774,f8f396b6-6a76-488f-bbe7-742177498fe3,756578f5-6053-458f-a405-a85d160853d1,health,HDHP,1994-10-14,99550,HDHP,6,30966,True,True,True,41b34a14-baeb-4d30-a615-65b794654f61,2026-06-13T05:20:24.520325
c62a2443-7c72-4f42-9d12-2c9c3452de1f,ed8bb849-fb06-472d-83b2-8ae1fac0255c,ec2bf557-cd0e-435c-96c7-c99ed8a25a7a,auto,Comprehensive,2001-08-21,96898,Comprehensive,1,25819,True,True,True,2e099964-b945-4362-a1ec-6ff09ced9327,2026-02-03T11:14:07.520325
e41baa47-33c2-439f-a5e3-2d7bc5b277a3,9943a760-aea8-4546-9896-414eb60de647,3e4f4705-66e6-420c-8bc2-1d057bee9dbf,home,HO-3,1979-02-05,68522,HO-3,2,25117,True,True,False,,2026-05-29T09:35:32.520325
607b6948-1d82-4d4b-bb56-ec14b216374f,94f2ceec-1f35-49ca-b957-8bd36469f66e,69b8a144-3b5f-43ca-8bc6-ca9c517b0156,health,None,1974-09-03,64199,None,5,50543,True,True,False,,2026-02-03T08:15:59.520325
d5458a10-a7c2-49d7-87d6-6075364bc639,8f175fba-5016-4a7f-9b26-09cdaf25b05d,a412394f-961d-4563-8fa3-de8ebb41b10c,health,PPO,1983-05-15,76088,PPO,6,71184,True,True,False,,2026-06-03T08:59:46.520325
